Position Data bat_01
 323, 1542,
 332, 1533,
 346, 1519,
 364, 1500,
 383, 1475,
 403, 1445,
 419, 1410,
 427, 1369,
 422, 1327,
 406, 1287,
 384, 1251,
 359, 1219,
 334, 1188,
 313, 1160,
 296, 1135,
 288, 1104,
 295, 1066,
 315, 1027,
 345, 987,
 382, 950,
 424, 914,
 470, 882,
 519, 854,
 569, 831,
 619, 814,
 668, 803,
 713, 799,
 753, 802,
 784, 809,
 808, 818,
 822, 825,
 827, 828,
 827, 828,
 827, 828,
 827, 828,
};

Position Data bat_04
 320, 1545,
 323, 1543,
 331, 1538,
 343, 1531,
 358, 1520,
 376, 1506,
 394, 1488,
 410, 1465,
 419, 1437,
 418, 1405,
 408, 1374,
 391, 1344,
 370, 1316,
 347, 1289,
 324, 1263,
 301, 1240,
 282, 1214,
 270, 1184,
 266, 1150,
 269, 1115,
 278, 1079,
 292, 1043,
 312, 1008,
 338, 972,
 369, 938,
 407, 904,
 453, 872,
 509, 843,
 581, 821,
 672, 814,
 763, 832,
 800, 846,
 807, 849,
 807, 849,
 807, 849,
 807, 849,
};

Position Data bat_05
 320, 1545,
 322, 1546,
 330, 1548,
 341, 1551,
 357, 1553,
 378, 1555,
 401, 1552,
 428, 1544,
 454, 1529,
 476, 1505,
 494, 1474,
 506, 1438,
 512, 1399,
 513, 1358,
 509, 1317,
 501, 1277,
 489, 1239,
 475, 1204,
 459, 1174,
 444, 1145,
 430, 1115,
 418, 1081,
 407, 1044,
 400, 1003,
 398, 958,
 406, 908,
 427, 857,
 470, 808,
 539, 773,
 637, 764,
 763, 796,
 838, 835,
 850, 843,
 850, 843,
 850, 843,
 850, 843,
};

Position Data bat_06
 320, 1545,
 322, 1547,
 329, 1554,
 339, 1565,
 354, 1579,
 373, 1596,
 397, 1613,
 429, 1620,
 443, 1587,
 441, 1546,
 435, 1503,
 427, 1458,
 417, 1412,
 407, 1365,
 396, 1317,
 385, 1271,
 376, 1226,
 367, 1185,
 359, 1151,
 356, 1119,
 360, 1086,
 370, 1052,
 387, 1019,
 410, 987,
 438, 955,
 473, 924,
 515, 895,
 565, 866,
 629, 840,
 712, 820,
 820, 820,
 884, 838,
 894, 843,
 894, 843,
 894, 843,
 894, 843,
};

Position Data bat_07
 320, 1545,
 319, 1550,
 315, 1564,
 307, 1585,
 296, 1613,
 276, 1644,
 239, 1649,
 212, 1613,
 194, 1568,
 180, 1519,
 169, 1468,
 160, 1417,
 155, 1367,
 152, 1319,
 153, 1274,
 159, 1233,
 173, 1192,
 194, 1145,
 225, 1094,
 265, 1042,
 314, 992,
 370, 945,
 433, 904,
 499, 870,
 567, 843,
 635, 825,
 700, 815,
 760, 813,
 812, 817,
 854, 826,
 886, 835,
 905, 842,
 912, 845,
 912, 845,
 912, 845,
 912, 845,
};

Position Data bat_08
 320, 1545,
 319, 1549,
 315, 1559,
 310, 1575,
 300, 1596,
 287, 1621,
 266, 1646,
 236, 1664,
 198, 1662,
 165, 1638,
 140, 1604,
 122, 1564,
 110, 1523,
 104, 1480,
 102, 1439,
 103, 1399,
 110, 1355,
 124, 1301,
 147, 1240,
 180, 1174,
 222, 1107,
 272, 1040,
 330, 977,
 394, 919,
 463, 868,
 534, 827,
 605, 798,
 674, 784,
 735, 786,
 784, 799,
 818, 818,
 838, 833,
 844, 839,
 844, 839,
 844, 839,
 844, 839,
};

Position Data bat_09
 320, 1545,
 316, 1548,
 304, 1554,
 285, 1561,
 260, 1567,
 230, 1565,
 199, 1553,
 172, 1529,
 149, 1496,
 132, 1457,
 119, 1415,
 111, 1370,
 107, 1323,
 108, 1274,
 114, 1226,
 128, 1181,
 155, 1134,
 195, 1082,
 242, 1033,
 296, 987,
 352, 947,
 411, 911,
 470, 880,
 530, 855,
 588, 835,
 645, 821,
 699, 812,
 748, 810,
 792, 814,
 828, 823,
 855, 835,
 872, 845,
 878, 849,
 878, 849,
 878, 849,
 878, 849,
};

Position Data bat_10
 320, 1545,
 317, 1545,
 307, 1545,
 292, 1543,
 272, 1538,
 249, 1530,
 223, 1516,
 198, 1496,
 173, 1470,
 151, 1439,
 133, 1404,
 117, 1366,
 106, 1326,
 99, 1285,
 95, 1243,
 96, 1202,
 99, 1163,
 108, 1120,
 126, 1070,
 155, 1015,
 197, 960,
 251, 910,
 315, 868,
 385, 834,
 458, 810,
 532, 797,
 603, 793,
 667, 799,
 723, 810,
 768, 826,
 800, 841,
 820, 853,
 827, 857,
 827, 857,
 827, 857,
 827, 857,
};

Position Data bat_11
 320, 1545,
 318, 1542,
 312, 1534,
 302, 1521,
 288, 1504,
 272, 1482,
 254, 1458,
 234, 1429,
 216, 1397,
 199, 1361,
 186, 1323,
 177, 1282,
 172, 1240,
 169, 1198,
 169, 1157,
 170, 1117,
 175, 1075,
 188, 1026,
 214, 975,
 252, 925,
 302, 880,
 360, 843,
 424, 813,
 491, 792,
 559, 779,
 625, 773,
 686, 773,
 742, 779,
 790, 789,
 829, 801,
 857, 812,
 875, 821,
 881, 824,
 881, 824,
 881, 824,
 881, 824,
};

Position Data bat_12
 320, 1545,
 318, 1542,
 312, 1533,
 302, 1518,
 289, 1499,
 274, 1476,
 258, 1450,
 241, 1419,
 224, 1387,
 209, 1352,
 196, 1315,
 186, 1278,
 178, 1241,
 174, 1205,
 173, 1171,
 173, 1141,
 176, 1107,
 182, 1062,
 193, 1008,
 213, 949,
 244, 888,
 291, 832,
 352, 788,
 424, 762,
 500, 754,
 573, 759,
 640, 772,
 701, 791,
 753, 810,
 795, 828,
 827, 843,
 847, 853,
 854, 857,
 854, 857,
 854, 857,
 854, 857,
};

Position Data bat_01
 320, 1815,
 319, 1809,
 317, 1791,
 314, 1764,
 310, 1728,
 304, 1685,
 296, 1636,
 285, 1584,
 273, 1530,
 258, 1475,
 240, 1422,
 221, 1370,
 201, 1323,
 181, 1281,
 163, 1245,
 148, 1216,
 134, 1184,
 126, 1135,
 134, 1075,
 165, 1013,
 216, 954,
 282, 904,
 358, 862,
 440, 830,
 525, 808,
 609, 797,
 689, 795,
 762, 803,
 825, 817,
 875, 834,
 913, 851,
 935, 864,
 943, 869,
 943, 869,
 943, 869,
 943, 869,
};

Position Data bat_02
 320, 1815,
 324, 1810,
 334, 1797,
 346, 1773,
 356, 1739,
 358, 1698,
 351, 1651,
 337, 1602,
 318, 1552,
 295, 1501,
 272, 1452,
 249, 1404,
 228, 1359,
 210, 1317,
 196, 1280,
 186, 1249,
 180, 1215,
 180, 1168,
 194, 1111,
 226, 1053,
 274, 997,
 335, 948,
 405, 905,
 480, 870,
 558, 844,
 635, 826,
 710, 816,
 778, 816,
 838, 822,
 887, 834,
 922, 849,
 944, 860,
 951, 865,
 951, 865,
 951, 865,
 951, 865,
};

Position Data bat_03
 320, 1815,
 325, 1811,
 339, 1801,
 359, 1783,
 382, 1756,
 402, 1719,
 409, 1672,
 398, 1621,
 374, 1572,
 342, 1527,
 307, 1484,
 272, 1444,
 238, 1406,
 208, 1372,
 183, 1341,
 163, 1315,
 145, 1284,
 131, 1236,
 136, 1174,
 166, 1109,
 217, 1048,
 282, 993,
 357, 945,
 438, 905,
 522, 872,
 606, 847,
 687, 830,
 762, 823,
 829, 823,
 884, 831,
 924, 844,
 948, 855,
 957, 860,
 957, 860,
 957, 860,
 957, 860,
};

Position Data bat_04
 320, 1815,
 328, 1815,
 349, 1813,
 380, 1806,
 417, 1789,
 454, 1759,
 485, 1714,
 505, 1659,
 514, 1598,
 513, 1533,
 504, 1468,
 486, 1405,
 461, 1346,
 431, 1295,
 398, 1254,
 368, 1227,
 345, 1206,
 323, 1180,
 306, 1151,
 294, 1117,
 292, 1079,
 299, 1040,
 316, 1001,
 341, 964,
 375, 928,
 416, 894,
 467, 863,
 530, 834,
 608, 811,
 710, 802,
 815, 820,
 857, 839,
 865, 843,
 865, 843,
 865, 843,
 865, 843,
};

Position Data bat_05
 320, 1815,
 323, 1817,
 333, 1823,
 350, 1831,
 373, 1840,
 404, 1844,
 439, 1835,
 466, 1805,
 482, 1762,
 489, 1713,
 489, 1660,
 484, 1606,
 475, 1549,
 462, 1493,
 446, 1438,
 428, 1386,
 408, 1338,
 388, 1296,
 369, 1264,
 354, 1236,
 340, 1205,
 329, 1170,
 323, 1131,
 325, 1089,
 338, 1044,
 363, 1000,
 402, 957,
 455, 916,
 527, 878,
 626, 844,
 764, 825,
 853, 835,
 868, 841,
 868, 841,
 868, 841,
 868, 841,
};

Position Data bat_06
 320, 1815,
 323, 1819,
 330, 1831,
 343, 1849,
 362, 1872,
 390, 1897,
 431, 1904,
 455, 1862,
 462, 1808,
 461, 1748,
 454, 1686,
 443, 1621,
 428, 1556,
 410, 1490,
 389, 1427,
 366, 1367,
 343, 1312,
 321, 1266,
 303, 1231,
 290, 1201,
 280, 1169,
 276, 1132,
 279, 1092,
 291, 1050,
 313, 1008,
 345, 965,
 389, 924,
 448, 884,
 526, 846,
 635, 816,
 786, 812,
 882, 841,
 898, 849,
 898, 849,
 898, 849,
 898, 849,
};

Position Data bat_07
 320, 1815,
 316, 1821,
 303, 1838,
 281, 1863,
 248, 1890,
 198, 1899,
 155, 1862,
 129, 1804,
 113, 1738,
 103, 1670,
 98, 1602,
 97, 1534,
 99, 1471,
 103, 1412,
 110, 1361,
 117, 1318,
 128, 1276,
 145, 1224,
 170, 1166,
 204, 1104,
 247, 1042,
 299, 981,
 358, 925,
 424, 876,
 494, 837,
 567, 810,
 638, 796,
 704, 794,
 761, 802,
 807, 816,
 841, 830,
 861, 841,
 868, 845,
 868, 845,
 868, 845,
 868, 845,
};

Position Data bat_08
 320, 1815,
 318, 1819,
 312, 1831,
 304, 1848,
 294, 1868,
 278, 1885,
 255, 1890,
 226, 1880,
 192, 1851,
 161, 1804,
 137, 1745,
 120, 1676,
 109, 1602,
 105, 1526,
 107, 1451,
 113, 1381,
 124, 1317,
 137, 1262,
 149, 1219,
 165, 1175,
 189, 1118,
 225, 1052,
 272, 983,
 331, 915,
 403, 854,
 484, 807,
 570, 776,
 655, 765,
 731, 770,
 794, 787,
 840, 807,
 868, 823,
 878, 829,
 878, 829,
 878, 829,
 878, 829,
};

Position Data bat_09
 320, 1815,
 315, 1817,
 301, 1823,
 279, 1830,
 248, 1836,
 211, 1835,
 171, 1820,
 135, 1789,
 109, 1746,
 90, 1697,
 78, 1646,
 72, 1593,
 70, 1541,
 72, 1492,
 77, 1447,
 84, 1406,
 96, 1363,
 115, 1310,
 143, 1249,
 179, 1184,
 226, 1117,
 281, 1053,
 345, 992,
 416, 939,
 490, 893,
 567, 858,
 642, 833,
 712, 820,
 775, 818,
 827, 825,
 865, 836,
 888, 847,
 896, 851,
 896, 851,
 896, 851,
 896, 851,
};

Position Data bat_10
 320, 1815,
 315, 1815,
 301, 1815,
 280, 1813,
 252, 1805,
 221, 1789,
 190, 1764,
 161, 1730,
 136, 1690,
 116, 1644,
 101, 1594,
 90, 1543,
 83, 1492,
 79, 1442,
 79, 1394,
 82, 1349,
 86, 1308,
 94, 1264,
 108, 1209,
 129, 1145,
 160, 1076,
 202, 1007,
 254, 940,
 316, 879,
 387, 829,
 463, 793,
 540, 774,
 613, 770,
 677, 780,
 727, 798,
 764, 817,
 786, 832,
 793, 837,
 793, 837,
 793, 837,
 793, 837,
};

Position Data bat_11
 320, 1815,
 315, 1811,
 302, 1798,
 284, 1775,
 264, 1743,
 245, 1701,
 227, 1653,
 211, 1598,
 197, 1540,
 187, 1479,
 179, 1418,
 174, 1357,
 171, 1298,
 171, 1244,
 173, 1194,
 176, 1152,
 182, 1110,
 194, 1061,
 215, 1008,
 247, 954,
 291, 904,
 345, 862,
 407, 828,
 473, 803,
 540, 789,
 605, 782,
 666, 783,
 721, 791,
 769, 802,
 807, 816,
 834, 829,
 851, 838,
 857, 842,
 857, 842,
 857, 842,
 857, 842,
};

Position Data bat_12
 320, 1815,
 316, 1811,
 304, 1798,
 287, 1778,
 265, 1751,
 241, 1717,
 216, 1677,
 192, 1632,
 172, 1582,
 155, 1530,
 144, 1477,
 138, 1424,
 137, 1374,
 139, 1329,
 145, 1290,
 150, 1258,
 159, 1225,
 174, 1183,
 197, 1134,
 230, 1082,
 273, 1029,
 323, 978,
 381, 932,
 444, 891,
 510, 857,
 577, 831,
 643, 813,
 704, 803,
 758, 802,
 803, 807,
 836, 815,
 857, 822,
 864, 825,
 864, 825,
 864, 825,
 864, 825,
};

